# MsuH m_ini logL logTe M_ass b_ass y_ass m_app b-y dist abs_dist ID_parent age_parent
0.56 0.99025 -0.179 3.7311 5.33 5.807 5.302 6.89260115096 0.511520737179 -20.3447 20.3447 4222227473.0 3.440413
-0.04 1.00914 -0.012 3.7704 4.845 5.22 4.825 7.02114351869 0.403623685897 26.9059 26.9059 2074383471.0 1.949593
0.28 1.35369 2.25 4.9828 5.278 5.124 5.272 4.81066600828 -0.145425032051 8.0339 8.0339 2075137497.0 4.690541
-0.21 1.10801 0.398 3.8064 3.792 4.095 3.775 7.12094025586 0.334539871795 45.3644 45.3644 1001613519.0 3.755949
0.11 0.68986 -0.878 3.6329 7.651 8.318 7.583 5.3704236609 0.736119519231 3.4929 3.4929 3149241640.0 3.86168
0.11 1.74533 1.118 3.8607 1.924 2.115 1.906 1.9745470237 0.21226525641 -10.1876 10.1876 2076533954.0 1.177682
0.28 1.54077 0.855 3.7893 2.625 2.969 2.606 7.38571979654 0.390591314103 -86.0849 86.0849 4222830008.0 2.651467
-0.1 1.2075 0.404 3.8164 3.763 4.049 3.745 7.47943857269 0.321311346154 54.0114 54.0114 2074905033.0 1.396602
-0.04 0.80503 -0.471 3.7076 6.159 6.648 6.125 6.93779483338 0.527557852564 -14.2205 14.2205 3149570649.0 4.133018
-0.1 0.90334 -0.204 3.7485 5.367 5.783 5.346 3.5319529102 0.438373974359 4.2868 4.2868 3148448291.0 3.121463
-0.1 1.01671 0.056 3.7792 4.667 5.024 4.648 5.34066570237 0.380343782051 -13.5526 13.5526 2073825300.0 2.590884
-0.1 1.42936 0.9 3.7913 2.534 2.864 2.516 6.640314343 0.368617820513 -64.3276 64.3276 2074060025.0 2.851337
-0.04 1.30266 0.637 3.8089 3.176 3.474 3.159 4.89070615494 0.321989166667 -21.8062 21.8062 3148994329.0 2.684276
-0.35 0.8579 -0.186 3.7601 5.316 5.705 5.296 7.0934369383 0.416191923077 -22.4388 22.4388 2075731423.0 4.034462
0.17 0.8926 -0.334 3.7195 5.767 6.244 5.737 2.51873265702 0.507717371795 2.2382 2.2382 4224318127.0 3.828765
0.11 1.1928 0.364 3.7963 3.861 4.187 3.843 2.69083627282 0.345864871795 5.8184 5.8184 3148533183.0 2.919823
0.44 4.25773 2.553 4.1397 -0.669 -0.731 -0.681 7.02509121319 0.0464844551282 301.0315 301.0315 4222744958.0 0.07578272
0.33 1.05254 -0.078 3.7505 5.03 5.457 5.007 7.48410632006 0.459785 -30.5292 30.5292 4221768665.0 1.336332
-0.1 2.77141 2.071 3.9993 -0.159 -0.171 -0.172 4.64278587764 0.0290976282051 87.6646 87.6646 1001754452.0 0.3936921
0.17 1.47336 0.767 3.8219 2.822 3.097 2.804 1.75959870172 0.294959487179 6.1136 6.1136 3148503713.0 1.95539
0.11 5.53989 3.084 4.2246 -1.465 -1.538 -1.475 -0.597281851568 -0.0582529166667 -14.8109 14.8109 3150947286.0 0.04806465
0.51 0.88561 -0.489 3.6936 6.269 6.808 6.222 3.45150765445 0.586874583333 2.7287 2.7287 4221321866.0 0.6646152
0.22 1.37469 0.628 3.8003 3.186 3.505 3.167 7.07399247824 0.356697211538 58.3353 58.3353 4224751642.0 2.640219
0.11 1.21674 0.588 3.7839 3.314 3.664 3.295 6.9136889893 0.385426057692 51.2493 51.2493 3148493610.0 4.673763
-0.14 1.65325 1.038 3.9151 2.163 2.254 2.146 7.2140228717 0.139367275641 97.8659 97.8659 2076292289.0 0.7267714
0.22 1.4986 0.831 3.7791 2.701 3.065 2.682 6.26635474612 0.399174230769 50.4636 50.4636 3148324057.0 2.886276
0.51 4.07191 2.444 4.1301 -0.456 -0.517 -0.468 4.8004472942 -0.0146670512821 -107.1188 107.1188 4222937125.0 0.03469139
0.28 1.97468 1.207 3.9159 1.712 1.795 1.695 4.58579663821 0.111836378205 -36.9295 36.9295 4223386863.0 0.4632261
-0.04 1.73903 1.086 3.9167 2.039 2.125 2.022 7.01192237428 0.133305352564 94.5527 94.5527 3150140493.0 0.6405437
0.33 1.36582 0.509 3.809 3.471 3.776 3.452 6.83381928268 0.33876375 46.0629 46.0629 3149373931.0 1.44136
0.07 1.07742 0.243 3.7801 4.187 4.544 4.167 6.66873988204 0.386908557692 -30.9147 30.9147 2076104954.0 5.413902
0.22 1.04922 0.017 3.7612 4.776 5.176 4.754 5.46196499035 0.426368301282 13.6291 13.6291 3148280923.0 3.137935
0.51 1.31933 0.422 3.7913 3.695 4.042 3.675 2.35267230023 0.368723076923 5.376 5.376 3149329906.0 1.797883
-0.1 1.27708 0.63 3.809 3.199 3.496 3.181 5.3669824676 0.323591730769 -26.8062 26.8062 3148994329.0 2.684276
0.33 0.89475 -0.453 3.7021 6.133 6.646 6.093 7.38266127608 0.558652628205 17.6362 17.6362 4223312768.0 0.3522463
0.64 1.27641 0.358 3.7806 3.865 4.24 3.845 6.14579457757 0.40404400641 28.2173 28.2173 3150183404.0 2.103241
0.22 1.27444 0.468 3.795 3.594 3.925 3.575 3.82764091074 0.353551057692 -11.0793 11.0793 2074505791.0 2.949548
-0.1 1.54362 0.958 3.8671 2.342 2.525 2.325 5.70544503521 0.214767916667 46.0759 46.0759 1001189493.0 1.394943
0.4 0.86441 -0.496 3.6921 6.294 6.83 6.248 3.64583894096 0.582945416667 2.9497 2.9497 4222936634.0 2.432204
-0.25 1.19686 0.686 3.8152 3.066 3.349 3.049 -0.698511451381 0.300565705128 -1.765 1.765 2073991596.0 3.611732
0.51 1.57736 0.738 3.8314 2.862 3.124 2.844 5.06780050444 0.288740801282 -27.2713 27.2713 4221321866.0 0.6646152
0.11 0.80776 -0.533 3.693 6.38 6.898 6.337 6.77577268724 0.564824839744 11.9335 11.9335 3148649923.0 4.112277
0.4 1.13066 -0.01 3.7567 4.844 5.261 4.822 4.18305347372 0.441356057692 7.3509 7.3509 3150637197.0 0.01388184
0.69 1.52435 0.639 3.8209 3.108 3.395 3.09 5.85901135941 0.316195961538 -34.9314 34.9314 4221766152.0 0.3490548
0.28 0.92623 -0.364 3.7156 5.854 6.343 5.821 7.35944880764 0.528352884615 19.821 19.821 3148341812.0 0.5791913
-0.14 1.49792 0.817 3.886 2.705 2.857 2.688 7.01147611381 0.191546121795 70.3439 70.3439 1001916133.0 0.5981947
-0.62 1.14585 0.854 3.8098 2.672 2.96 2.656 6.16401352238 0.319648878205 -48.8245 48.8245 1000414700.0 3.941169
0.44 1.22532 0.251 3.7817 4.142 4.508 4.122 6.61749760019 0.395880512821 30.8272 30.8272 4224696483.0 1.515555
0.17 0.77799 -0.669 3.6721 6.841 7.401 6.784 6.99322821654 0.620421025641 10.6736 10.6736 4221572104.0 1.598249
-0.66 0.98106 0.305 3.815 4.057 4.343 4.041 0.577151881919 0.302644871795 2.012 2.012 1002845434.0 4.178966
-0.31 1.41137 0.807 3.8843 2.741 2.895 2.724 0.304937810139 0.172042275641 3.2519 3.2519 2075207275.0 1.103528
-0.04 1.06338 0.092 3.7825 4.57 4.921 4.55 6.61426034837 0.379121378205 -25.3387 25.3387 3150752011.0 1.490296
0.4 0.74228 -0.826 3.6443 7.452 8.096 7.383 3.45701927985 0.713508782051 -1.5874 1.5874 4223244388.0 0.8316193
0.28 2.27204 1.579 3.8872 0.746 0.873 0.729 7.37081769234 0.205964519231 -193.3293 193.3293 3150596972.0 0.7958232
-0.04 1.61154 1.075 3.8178 2.064 2.34 2.047 2.13182478404 0.296291217949 10.2686 10.2686 3149557365.0 1.754902
0.51 0.81355 -0.609 3.6714 6.702 7.285 6.643 5.41579514899 0.643768076923 -5.5164 5.5164 4223611900.0 0.05152938
-0.55 0.71409 -0.483 3.725 6.136 6.586 6.113 3.04632927326 0.473771666667 -2.4076 2.4076 2075967391.0 6.253289
0.22 1.07505 0.002 3.7635 4.807 5.203 4.786 6.37852505604 0.423547339744 20.4277 20.4277 1002320681.0 1.271648
0.33 0.95642 -0.274 3.7249 5.59 6.067 5.562 4.98370303447 0.507415897436 7.5376 7.5376 3148799727.0 1.928475
0.17 1.16384 0.296 3.7869 4.039 4.385 4.02 7.40562407426 0.379789102564 46.142 46.142 2074710444.0 3.182009
-0.25 1.4031 0.893 3.8318 2.533 2.782 2.516 -2.73164412449 0.266283621795 -0.8849 0.8849 4221991741.0 2.342285
0.0 1.66786 0.928 3.9082 2.426 2.534 2.409 6.14838889784 0.142357692308 -54.156 54.156 2077227004.0 0.1546111
-0.1 0.71241 -0.726 3.6689 7.0 7.556 6.944 7.43265777672 0.61589 -12.1368 12.1368 3150014569.0 3.150004
-0.1 1.11441 0.306 3.8003 4.021 4.337 4.002 6.39791580706 0.344447852564 -29.4773 29.4773 2076739124.0 2.925372
-0.51 0.90263 -0.065 3.7828 4.998 5.344 4.979 6.90102913801 0.372615512821 -23.7604 23.7604 1003608285.0 2.046127
0.4 1.33891 0.377 3.8025 3.802 4.123 3.783 0.660521679883 0.34075349359 2.3509 2.3509 3150637197.0 0.01388184
-0.25 1.25166 0.774 3.7153 3.013 3.504 2.991 6.1022155119 0.526048076923 -40.71 40.71 1000725113.0 3.896635
0.07 1.41071 0.743 3.8114 2.899 3.192 2.881 7.35332253285 0.335081474359 -75.1342 75.1342 2075014044.0 2.145957
0.22 1.24232 0.406 3.7942 3.752 4.085 3.733 6.46365144985 0.362997980769 -34.3137 34.3137 3150136399.0 2.893613
0.11 2.33806 1.637 3.9603 0.753 0.768 0.738 4.71310192913 0.049311474359 60.2518 60.2518 2075982841.0 0.525533
0.22 1.00452 -0.094 3.7494 5.075 5.5 5.053 2.87762377684 0.448163173077 3.6291 3.6291 3148280923.0 3.137935
-0.1 1.66274 1.038 3.9093 2.155 2.257 2.138 0.627605276729 0.120582628205 4.9378 4.9378 2077243992.0 0.8156605
-0.14 1.07613 0.282 3.797 4.087 4.409 4.069 7.49702259614 0.355081314103 47.0537 47.0537 1003501637.0 3.620287
0.4 1.33313 0.422 3.8017 3.689 4.012 3.67 4.7455113873 0.347175096154 -16.1463 16.1463 2074133575.0 1.059183
0.28 1.50036 0.778 3.8108 2.796 3.095 2.778 3.29960964989 0.321018461538 12.5376 12.5376 3148799727.0 1.928475
-0.92 1.48878 1.23 3.9389 1.759 1.805 1.744 6.66352134402 0.0904036858974 -91.7395 91.7395 1000340862.0 1.601072
0.33 1.14092 0.146 3.7721 4.426 4.808 4.406 7.02467447838 0.412448653846 32.5998 32.5998 3148043590.0 2.330192
0.33 3.60399 2.458 3.9931 -1.175 -1.19 -1.189 6.79120943226 0.106628461538 335.8008 335.8008 2075185289.0 0.1999977
0.44 1.05849 -0.138 3.7416 5.2 5.65 5.175 3.19710042321 0.476271955128 -3.9685 3.9685 4222744958.0 0.07578272
0.07 2.14166 1.432 3.9642 1.282 1.297 1.267 6.12828737177 0.0586563782051 -89.4079 89.4079 3150408197.0 0.4771632
-0.04 1.47014 0.825 3.8506 2.679 2.895 2.662 7.46561244709 0.260909519231 87.0777 87.0777 3150509427.0 1.608833
0.28 1.14138 0.197 3.7758 4.294 4.667 4.274 7.28552703487 0.405484198718 -38.9507 38.9507 4223927299.0 3.186388
-0.76 0.71135 -0.538 3.7269 6.275 6.722 6.253 5.2540547055 0.470997147436 6.2311 6.2311 1000356914.0 1.0671
-0.21 1.65884 1.142 3.9003 1.885 2.0 1.869 7.59523127414 0.172857435897 130.5952 130.5952 1001309847.0 1.294852
0.0 2.14988 1.521 3.95 1.01 1.035 0.995 6.68651588217 0.0812486217949 -128.6957 128.6957 3150723215.0 0.6137782
-0.04 0.97577 -0.019 3.7659 4.872 5.255 4.851 6.38675994588 0.410379935897 -19.9054 19.9054 4224109621.0 3.871374
0.28 1.49747 0.681 3.8343 3.024 3.277 3.006 -10.0037167959 0.271007948718 -0.0248 0.0248 3149106662.0 0.7786357
0.69 1.35459 0.406 3.7962 3.718 4.06 3.699 3.37567102872 0.363726955128 8.5081 8.5081 4222745860.0 0.4840087
0.28 1.07193 -0.042 3.7571 4.928 5.339 4.906 5.73334704915 0.437613557692 14.3943 14.3943 3149691529.0 0.8219488
0.28 0.75667 -0.746 3.6579 7.137 7.738 7.073 7.08026632975 0.668108557692 -9.6987 9.6987 2074902299.0 2.173778
-0.25 2.05092 1.543 3.9665 1.029 1.041 1.015 3.88416949122 0.0377369551282 36.6193 36.6193 2076412605.0 0.6784644
-0.21 1.2249 0.718 3.815 2.982 3.266 2.965 5.54178717517 0.311265897436 -32.0296 32.0296 2075497332.0 3.396081
-0.92 0.88588 0.081 3.8053 4.648 4.954 4.631 7.20044148956 0.333231730769 31.923 31.923 1000081998.0 3.829608
-0.72 1.20186 0.65 3.8728 3.165 3.343 3.148 5.51947068402 0.204351987179 29.1782 29.1782 1002085952.0 1.831004
0.44 1.68803 0.895 3.8471 2.466 2.693 2.448 4.99515680016 0.255124166667 -31.5874 31.5874 4223244388.0 0.8316193
-0.04 0.66835 -0.906 3.6345 7.698 8.357 7.631 2.39896177504 0.726279166667 -0.871 0.871 1001675941.0 1.693105
0.0 0.88413 -0.314 3.7299 5.685 6.138 5.659 7.06111534623 0.484988685897 -18.6847 18.6847 4224803849.0 2.644719
-0.66 1.55978 1.265 3.8974 1.595 1.71 1.579 3.33540570914 0.138071538462 22.0632 22.0632 1003522843.0 1.549042
0.44 1.79502 0.96 3.8805 2.296 2.457 2.279 7.23996770806 0.207920480769 93.3519 93.3519 4221297866.0 0.2763303
0.22 1.23881 0.419 3.789 3.724 4.068 3.705 7.50034689732 0.380783525641 55.4846 55.4846 3150388461.0 2.999358
0.33 1.20279 0.324 3.7789 3.97 4.338 3.95 3.96348966015 0.391180961538 -9.9246 9.9246 2076629897.0 3.482051
0.69 1.00045 -0.239 3.7263 5.491 5.983 5.461 5.51591403889 0.525227115385 10.0686 10.0686 4221766152.0 0.3490548
0.64 2.60577 1.774 3.9324 0.296 0.335 0.281 7.15657987897 0.122432083333 213.5081 213.5081 4222745860.0 0.4840087
-0.14 1.41226 0.674 3.8625 3.07 3.267 3.052 7.11777595915 0.235084807692 62.6646 62.6646 1001754452.0 0.3936921
0.07 1.23496 0.458 3.8033 3.622 3.933 3.603 5.69914316212 0.338243846154 25.7208 25.7208 2077330085.0 2.730705
0.44 2.45701 1.67 3.9213 0.544 0.602 0.528 -0.2979281942 0.0761682371795 6.7649 6.7649 3147846886.0 0.5243134
0.17 0.98411 -0.213 3.7402 5.4 5.839 5.375 -1.87497047059 0.464112403846 0.3507 0.3507 2074314551.0 0.2001213
0.11 0.90591 -0.343 3.7233 5.774 6.24 5.746 5.95175712167 0.497461282051 -10.7992 10.7992 3148241057.0 0.7670098
-0.35 0.66246 -0.777 3.6698 7.115 7.661 7.064 6.18073262033 0.599078237179 6.4841 6.4841 3149405024.0 3.960458
-0.55 1.02851 0.603 3.8067 3.304 3.601 3.287 7.25973075521 0.333273685897 -60.1339 60.1339 2076188454.0 5.989841
0.17 1.17629 0.301 3.7892 4.024 4.366 4.005 7.30874585039 0.375252820513 -44.4688 44.4688 2073848263.0 2.885165
-0.1 0.84971 -0.379 3.7262 5.859 6.315 5.833 7.44066314073 0.488577692308 20.5224 20.5224 2074561431.0 1.322552
0.28 1.02374 -0.081 3.7491 5.04 5.469 5.018 7.07136571872 0.459073846154 -25.1904 25.1904 4222214407.0 2.705148
-0.25 1.0423 0.223 3.7982 4.243 4.562 4.225 4.25829457716 0.340212916667 10.0243 10.0243 3148806302.0 3.210898
0.56 2.36483 1.628 3.8384 0.608 0.843 0.591 7.51237339685 0.321699198718 217.4615 217.4615 4223690427.0 0.8265432
0.56 1.59452 2.345 5.017 5.286 5.13 5.281 6.12339718031 -0.146318301282 -14.6069 14.6069 3149362213.0 3.11487
0.17 1.32588 0.722 3.7926 2.962 3.296 2.944 5.25327826 0.361087211538 -28.3521 28.3521 4221746141.0 3.534338
0.11 1.02696 -0.032 3.7619 4.903 5.297 4.882 6.45968943296 0.421503173077 20.2899 20.2899 3147787397.0 1.979729
0.33 2.81673 1.997 3.906 -0.295 -0.221 -0.311 7.59204803266 0.19427650641 325.3427 325.3427 3149645039.0 0.4776539
0.0 0.95451 -0.138 3.7529 5.188 5.597 5.166 7.50617847756 0.44019900641 -28.7009 28.7009 2074459853.0 2.925816
0.17 1.62786 0.997 3.8061 2.254 2.558 2.236 6.27266767541 0.341824775641 61.8533 61.8533 3147756454.0 2.008439
0.4 1.22552 0.235 3.7837 4.181 4.542 4.162 3.13021507144 0.381969967949 -6.1463 6.1463 2074133575.0 1.059183
0.11 2.39423 1.657 3.9787 0.775 0.776 0.76 6.8004182325 0.0639726923077 -149.6748 149.6748 3150138971.0 0.4715395
0.33 2.09005 1.336 3.9135 1.381 1.465 1.365 5.32508934328 0.119173397436 59.821 59.821 3148341812.0 0.5791913
0.07 1.03197 0.132 3.7723 4.476 4.849 4.456 4.25851294809 0.395887660256 -9.0095 9.0095 4223811695.0 5.555409
0.17 0.81903 -0.557 3.6885 6.465 6.994 6.418 7.49637112417 0.581115961538 15.9618 15.9618 3148453532.0 2.108887
0.4 1.59717 0.859 3.8138 2.58 2.875 2.562 2.93477411371 0.316753685897 -11.7115 11.7115 2076667381.0 1.832636
-0.31 1.496 1.124 3.8156 1.963 2.238 1.946 7.49574517783 0.330745160256 -120.8849 120.8849 4221991741.0 2.342285
0.56 1.36092 0.442 3.7995 3.632 3.963 3.613 5.7466679033 0.358385833333 -26.1638 26.1638 3147651143.0 0.8847522
0.0 0.75495 -0.678 3.6772 6.83 7.371 6.778 5.83448865779 0.595020608974 6.3043 6.3043 3150723215.0 0.6137782
0.0 0.83162 -0.413 3.7143 5.986 6.465 5.955 6.84310875974 0.514724102564 -14.7392 14.7392 4221276418.0 4.50043
-0.51 1.12403 0.459 3.8344 3.651 3.901 3.635 6.92198047552 0.280164551282 44.1934 44.1934 1001085008.0 1.940776
0.17 1.33079 0.583 3.7942 3.31 3.641 3.292 5.80343544306 0.358961314103 -31.0793 31.0793 2074505791.0 2.949548
-0.04 1.53359 0.961 3.8332 2.344 2.591 2.327 6.03672228618 0.281127820513 -53.4388 53.4388 3148316387.0 1.862217
-0.51 0.78052 -0.392 3.741 5.872 6.294 5.85 6.53626229667 0.448325128205 -13.4944 13.4944 2073767273.0 1.835199
-0.04 2.86571 2.006 4.0567 0.286 0.253 0.273 5.39330517242 0.0121545192308 100.3221 100.3221 3147649858.0 0.2482806
0.44 1.47248 0.626 3.8185 3.16 3.448 3.142 2.10921507144 0.307969967949 -6.1463 6.1463 2074133575.0 1.059183
-0.14 0.98253 0.033 3.7767 4.73 5.092 4.711 6.28724027827 0.387504807692 20.295 20.295 2074923079.0 3.35164
0.4 1.2331 0.281 3.7851 4.065 4.423 4.045 5.9149019377 0.385433397436 23.1922 23.1922 4222320491.0 1.59025
0.11 1.08243 0.057 3.7735 4.659 5.03 4.639 6.39742635628 0.398065160256 22.0433 22.0433 2074050322.0 1.471394
0.0 1.12872 0.284 3.7943 4.073 4.402 4.054 0.328222618229 0.348570865385 -1.7811 1.7811 2076581098.0 2.716585
0.11 1.33016 0.521 3.8198 3.449 3.729 3.431 6.55502524846 0.311147596154 41.0205 41.0205 3148514837.0 1.170514
-0.04 2.05369 1.357 3.9753 1.516 1.523 1.501 7.49829303824 0.0690891025641 146.918 146.918 2074080469.0 0.2844466
0.4 2.10082 1.411 3.8267 1.176 1.436 1.158 7.06055545416 0.323142692308 140.8452 140.8452 4224521194.0 1.077648
0.44 1.02742 -0.126 3.7407 5.172 5.624 5.147 -5.24564775725 0.477026442308 0.0825 0.0825 4221560845.0 2.149637
0.33 1.90355 1.138 3.8951 1.861 1.987 1.843 -1.44513586719 0.144698525641 2.1794 2.1794 2075460073.0 0.5878422
-0.14 1.01025 -0.034 3.776 4.9 5.262 4.88 5.10369134303 0.385502660256 10.9283 10.9283 1001312404.0 0.1553512
0.4 2.16845 1.375 3.9253 1.292 1.351 1.276 4.1816534434 0.0869216666667 37.1956 37.1956 3148942232.0 0.4292118
0.4 1.10292 0.006 3.759 4.8 5.212 4.778 7.57349201209 0.445310608974 35.2891 35.2891 4221567561.0 1.073813
-0.14 1.37391 0.822 3.8019 2.725 3.033 2.707 6.64285626689 0.344949262821 -59.1217 59.1217 2074787775.0 2.957968
0.22 1.19064 0.32 3.788 3.975 4.321 3.956 1.77762377684 0.366163173077 3.6291 3.6291 3148280923.0 3.137935
-0.76 0.843 -0.17 3.779 5.279 5.633 5.261 3.52725391625 0.373427596154 -4.4541 4.4541 2076180637.0 1.421003
-0.31 2.9997 2.313 4.0129 -0.685 -0.701 -0.698 5.83838073409 0.0563583653846 185.1981 185.1981 2074100515.0 0.3065702
-0.14 1.51922 0.795 3.8918 2.764 2.906 2.746 4.69560551127 0.167715288462 -24.0717 24.0717 1001312404.0 0.1553512
0.17 1.22456 0.356 3.7974 3.875 4.201 3.857 6.31177909771 0.353708301282 30.2899 30.2899 3147787397.0 1.979729
0.33 0.97327 -0.275 3.7264 5.588 6.061 5.56 2.01715341454 0.501618429487 -1.9295 1.9295 4223386863.0 0.4632261
0.11 1.51616 0.854 3.8293 2.604 2.862 2.586 7.33745342759 0.30326 85.0512 85.0512 3150185175.0 1.76285
0.0 4.06299 2.658 4.1265 -0.966 -1.016 -0.978 6.55716974984 0.0520141025641 280.844 280.844 2077227004.0 0.1546111
-0.51 1.24126 0.683 3.86 3.073 3.273 3.056 1.86524334252 0.218832948718 5.7188 5.7188 1000832644.0 2.128927
0.07 0.89719 -0.302 3.7289 5.656 6.112 5.629 3.72317011434 0.484313589744 4.0984 4.0984 2076847298.0 2.856904
0.0 0.78136 -0.585 3.6898 6.527 7.046 6.483 2.6179128013 0.563529294872 1.6514 1.6514 2076978196.0 2.279698
0.69 2.22997 1.412 3.9152 1.168 1.245 1.152 4.92758877812 0.110650192308 55.0686 55.0686 4221766152.0 0.3490548
0.22 1.01596 -0.097 3.7505 5.081 5.503 5.059 4.64619464292 0.446613685897 8.1547 8.1547 2076865540.0 2.323573
0.33 2.30183 1.561 3.9162 0.816 0.887 0.8 0.864704571824 0.0902625 -10.179 10.179 3148341812.0 0.5791913
-0.14 1.79789 1.23 3.9291 1.698 1.758 1.682 4.62710731816 0.0881365064103 37.8659 37.8659 2076292289.0 0.7267714
-0.25 1.12702 0.422 3.8135 3.733 4.022 3.715 3.74829457716 0.310212916667 10.0243 10.0243 3148806302.0 3.210898
0.33 1.84261 1.13 3.8588 1.877 2.075 1.859 4.345858096 0.225850769231 30.7344 30.7344 2074660859.0 1.116938
0.07 1.37343 0.606 3.8303 3.234 3.493 3.216 7.35710291827 0.297773205128 64.8124 64.8124 2076533954.0 1.177682
-0.25 0.81749 -0.358 3.7337 5.793 6.232 5.769 7.38798487393 0.469617788462 20.6475 20.6475 2074051652.0 3.596967
0.22 1.69266 0.955 3.8716 2.326 2.502 2.308 1.51752684945 0.196201794872 6.8696 6.8696 4223896849.0 0.7430184
0.17 1.38838 0.677 3.7895 3.078 3.418 3.059 6.67303053945 0.375391666667 51.142 51.142 2074710444.0 3.182009
0.44 1.52486 0.7 3.8247 2.968 3.242 2.95 7.4096307407 0.315945801282 -74.7109 74.7109 4221567561.0 1.073813
0.22 1.6251 0.921 3.8437 2.418 2.649 2.401 7.16382151275 0.275409807692 -85.5186 85.5186 3148684599.0 1.237818
0.11 1.34754 0.675 3.7862 3.092 3.437 3.074 7.20544573985 0.383683685897 -64.5331 64.5331 1000324117.0 3.571255
0.11 1.24662 0.654 3.7799 3.152 3.51 3.133 6.11310901765 0.389313557692 38.4183 38.4183 3148571409.0 4.395058
0.51 1.12851 0.177 3.7586 4.367 4.788 4.346 -2.32016778125 0.442147339744 -0.4597 0.4597 3149115779.0 4.834715
0.17 1.13847 0.207 3.7826 4.267 4.622 4.248 7.3164594403 0.386815641026 39.9848 39.9848 1003217318.0 2.504783
-0.1 1.35883 0.764 3.8107 2.859 3.152 2.842 7.1157193976 0.332051057692 -68.7993 68.7993 2076539335.0 2.928479
0.28 1.34552 0.477 3.81 3.553 3.856 3.535 4.88566045566 0.326871025641 18.3176 18.3176 4223782883.0 1.108317
-0.25 1.0717 0.459 3.7996 3.647 3.962 3.63 7.52759950348 0.350635320513 -58.1422 58.1422 2075842036.0 5.38328
0.0 1.2176 0.436 3.8084 3.679 3.98 3.661 6.81879941816 0.332349807692 41.6514 41.6514 2076978196.0 2.279698
0.22 0.78955 -0.638 3.675 6.744 7.3 6.688 6.35992072109 0.614675224359 -8.3467 8.3467 3147846452.0 2.527868
-0.72 0.7733 -0.357 3.7533 5.769 6.17 5.75 7.20221741679 0.426146858974 19.1782 19.1782 1002085952.0 1.831004
-0.21 1.02437 0.05 3.7866 4.684 5.026 4.665 3.95783006316 0.363286570513 -7.1341 7.1341 2076292289.0 0.7267714
-0.41 0.871 -0.103 3.7713 5.095 5.463 5.076 5.42815585938 0.390716698718 -11.5961 11.5961 1002464654.0 4.605646
0.4 1.22932 0.247 3.7844 4.151 4.51 4.132 7.51783072562 0.392790480769 -46.1463 46.1463 2074133575.0 1.059183
0.69 1.62236 0.758 3.8354 2.797 3.053 2.779 6.74520351476 0.293208782051 -59.9314 59.9314 4221766152.0 0.3490548
0.11 1.97572 1.367 3.8805 1.293 1.439 1.275 6.70441859912 0.200745160256 114.6449 114.6449 2075496663.0 0.8548171
0.4 1.24687 0.307 3.7874 3.998 4.35 3.978 4.1814079957 0.37547025641 10.8272 10.8272 4224696483.0 1.515555
-0.14 0.99154 -0.003 3.7759 4.821 5.184 4.802 6.60406152717 0.389210384615 22.4964 22.4964 2074896873.0 1.980423
-0.04 1.00751 0.013 3.7717 4.781 5.153 4.761 2.6262376521 0.393186185897 -3.7009 3.7009 2074459853.0 2.925816
0.22 0.98888 -0.201 3.7396 5.371 5.813 5.346 6.70722004658 0.472880576923 -18.3474 18.3474 4221614708.0 0.6222969
-0.14 1.07253 0.294 3.7963 4.056 4.379 4.038 6.24760569013 0.349684551282 27.0958 27.0958 4222318060.0 3.714321
0.33 0.78614 -0.683 3.6659 6.925 7.509 6.864 7.5303020175 0.649209967949 -13.1351 13.1351 4223888099.0 2.288159
-0.31 1.03417 0.172 3.7995 4.374 4.691 4.356 4.17689272729 0.337914775641 -9.0941 9.0941 2077110620.0 1.936134
0.11 1.90227 1.31 3.8508 1.44 1.647 1.422 5.76793912753 0.247762980769 71.0205 71.0205 3148514837.0 1.170514
-0.92 0.8239 -0.089 3.7883 5.084 5.421 5.067 5.6346238532 0.358105897436 12.8104 12.8104 1000526366.0 4.376914
0.28 1.44935 0.628 3.8258 3.163 3.433 3.145 5.37568327701 0.296768205128 -27.3568 27.3568 2074357351.0 0.8632699
-0.25 0.74553 -0.559 3.7033 6.396 6.885 6.362 6.25721447169 0.525993782051 -9.3406 9.3406 2077129867.0 3.419234
0.07 1.04524 0.078 3.7728 4.61 4.982 4.59 7.39458305215 0.403367596154 35.4669 35.4669 1000324117.0 3.571255
-0.04 0.8949 -0.287 3.7362 5.603 6.042 5.578 7.15738735992 0.470496346154 20.2686 20.2686 3149557365.0 1.754902
0.22 2.61089 1.793 3.9871 0.465 0.459 0.451 -2.65586350384 0.00876067307692 -2.3733 2.3733 4221377897.0 0.3424282
